employee_id,employee_name,team,role_level,week_start,total_hours_worked,overtime_hours_week,after_hours_min_week,meetings_count_week,tasks_completed_week,pto_days_week,days_worked_week,weekend_work_days,busy_period_share,workload_trend_4w,baseline_hours,baseline_after_hrs,baseline_pto,hours_vs_baseline,after_hrs_vs_baseline,pto_vs_baseline,burnout_score,burnout_category
ENG_0024,Employee_0024,Security Engineering,Staff,2025-10-27,57.68,17.68,274,39,32,0.0,5,0,1.0,42.34,46.32,136.5,0.0,11.36,137.5,0.0,42.4,Moderate
ENG_0024,Employee_0024,Security Engineering,Staff,2025-11-03,57.72,17.72,229,30,27,0.0,5,0,1.0,50.07,46.32,136.5,0.0,11.4,92.5,0.0,42.5,Moderate
ENG_0024,Employee_0024,Security Engineering,Staff,2025-11-10,45.89,13.89,275,26,15,1.0,4,0,1.0,49.7,46.32,136.5,0.0,-0.43,138.5,1.0,39.2,Moderate
ENG_0024,Employee_0024,Security Engineering,Staff,2025-11-17,46.83,14.83,185,30,9,1.0,4,0,1.0,52.03,46.32,136.5,0.0,0.51,48.5,1.0,35.7,Moderate
ENG_0024,Employee_0024,Security Engineering,Staff,2025-11-24,46.11,6.11,96,37,23,0.0,5,0,0.0,49.14,46.32,136.5,0.0,-0.21,-40.5,0.0,13.5,Low
ENG_0024,Employee_0024,Security Engineering,Staff,2025-12-01,46.88,6.88,109,32,32,0.0,5,0,0.0,46.43,46.32,136.5,0.0,0.56,-27.5,0.0,12.1,Low
ENG_0024,Employee_0024,Security Engineering,Staff,2025-12-08,46.84,6.84,144,21,26,0.0,5,0,0.0,46.66,46.32,136.5,0.0,0.52,7.5,0.0,12.9,Low
ENG_0024,Employee_0024,Security Engineering,Staff,2025-12-15,46.99,6.99,144,27,28,0.0,5,0,0.0,46.7,46.32,136.5,0.0,0.67,7.5,0.0,13.2,Low
ENG_0024,Employee_0024,Security Engineering,Staff,2025-12-22,44.93,4.93,99,19,23,0.0,5,0,0.0,46.41,46.32,136.5,0.0,-1.39,-37.5,0.0,8.7,Low
ENG_0024,Employee_0024,Security Engineering,Staff,2025-12-29,46.42,14.42,228,20,29,1.0,4,0,1.0,46.3,46.32,136.5,0.0,0.1,91.5,1.0,32.9,Low
ENG_0024,Employee_0024,Security Engineering,Staff,2026-01-05,34.25,2.25,84,17,16,1.0,4,0,0.0,43.15,46.32,136.5,0.0,-12.07,-52.5,1.0,3.9,Low
ENG_0024,Employee_0024,Security Engineering,Staff,2026-01-12,44.62,5.16,151,23,30,0.0,5,0,0.0,42.56,46.32,136.5,0.0,-1.7,14.5,0.0,10.2,Low
ENG_0024,Employee_0024,Security Engineering,Staff,2026-01-19,45.19,5.19,207,32,18,0.0,5,0,0.0,42.62,46.32,136.5,0.0,-1.13,70.5,0.0,15.0,Low
ENG_0024,Employee_0024,Security Engineering,Staff,2026-01-26,46.95,6.95,121,25,33,0.0,5,0,0.0,42.75,46.32,136.5,0.0,0.63,-15.5,0.0,12.2,Low
ENG_0025,Employee_0025,DevOps,Mid,2025-06-30,51.55,11.88,366,15,30,0.0,5,1,1.0,51.55,44.375,291.5,0.0,7.17,74.5,0.0,34.2,Low
ENG_0025,Employee_0025,DevOps,Mid,2025-07-07,43.47,3.47,279,14,21,0.0,5,0,0.0,47.51,44.375,291.5,0.0,-0.91,-12.5,0.0,9.2,Low
ENG_0025,Employee_0025,DevOps,Mid,2025-07-14,36.78,4.78,279,11,25,1.0,4,0,0.0,43.93,44.375,291.5,0.0,-7.59,-12.5,1.0,8.4,Low
ENG_0025,Employee_0025,DevOps,Mid,2025-07-21,43.13,3.16,220,14,29,0.0,5,0,0.0,43.73,44.375,291.5,0.0,-1.24,-71.5,0.0,5.5,Low
ENG_0025,Employee_0025,DevOps,Mid,2025-07-28,45.46,5.46,304,22,25,0.0,5,0,0.0,42.21,44.375,291.5,0.0,1.09,12.5,0.0,10.6,Low
ENG_0025,Employee_0025,DevOps,Mid,2025-08-04,35.260000000000005,3.26,270,8,18,1.0,4,0,0.0,40.16,44.375,291.5,0.0,-9.11,-21.5,1.0,5.7,Low
ENG_0025,Employee_0025,DevOps,Mid,2025-08-11,45.28,5.28,320,12,13,0.0,5,0,0.0,42.28,44.375,291.5,0.0,0.91,28.5,0.0,11.6,Low
ENG_0025,Employee_0025,DevOps,Mid,2025-08-18,55.98,15.98,479,15,38,0.0,5,0,1.0,45.5,44.375,291.5,0.0,11.61,187.5,0.0,44.7,Moderate
ENG_0025,Employee_0025,DevOps,Mid,2025-08-25,55.1,15.1,472,18,24,0.0,5,0,1.0,47.9,44.375,291.5,0.0,10.73,180.5,0.0,45.0,Moderate
ENG_0025,Employee_0025,DevOps,Mid,2025-09-01,43.67,3.67,336,19,19,0.0,5,0,0.0,50.01,44.375,291.5,0.0,-0.7,44.5,0.0,15.8,Low
ENG_0025,Employee_0025,DevOps,Mid,2025-09-08,33.52,1.52,163,8,23,1.0,4,0,0.0,47.07,44.375,291.5,0.0,-10.86,-128.5,1.0,5.4,Low
ENG_0025,Employee_0025,DevOps,Mid,2025-09-15,44.9,4.9,279,12,28,0.0,5,0,0.0,44.3,44.375,291.5,0.0,0.52,-12.5,0.0,8.6,Low
ENG_0025,Employee_0025,DevOps,Mid,2025-09-22,34.730000000000004,2.73,227,13,22,1.0,4,0,0.0,39.2,44.375,291.5,0.0,-9.64,-64.5,1.0,4.8,Low
ENG_0025,Employee_0025,DevOps,Mid,2025-09-29,54.02,14.02,515,25,36,0.0,5,0,1.0,41.79,44.375,291.5,0.0,9.64,223.5,0.0,43.2,Moderate
ENG_0025,Employee_0025,DevOps,Mid,2025-10-06,60.19,14.24,556,23,33,0.0,6,1,1.0,48.46,44.375,291.5,0.0,15.81,264.5,0.0,51.0,Moderate
ENG_0025,Employee_0025,DevOps,Mid,2025-10-13,44.66,4.66,247,15,20,0.0,5,0,0.0,48.4,44.375,291.5,0.0,0.28,-44.5,0.0,12.2,Low
ENG_0025,Employee_0025,DevOps,Mid,2025-10-20,43.370000000000005,3.37,284,11,27,0.0,5,0,0.0,50.56,44.375,291.5,0.0,-1.0,-7.5,0.0,12.1,Low
ENG_0025,Employee_0025,DevOps,Mid,2025-10-27,63.24,17.11,492,18,31,0.0,6,1,1.0,52.86,44.375,291.5,0.0,18.87,200.5,0.0,55.1,Moderate
ENG_0025,Employee_0025,DevOps,Mid,2025-11-03,55.69,15.69,445,17,27,0.0,5,0,1.0,51.74,44.375,291.5,0.0,11.31,153.5,0.0,47.6,Moderate
ENG_0025,Employee_0025,DevOps,Mid,2025-11-10,47.26,7.26,293,13,24,0.0,5,0,0.0,52.39,44.375,291.5,0.0,2.88,1.5,0.0,20.8,Low
ENG_0025,Employee_0025,DevOps,Mid,2025-11-17,57.17,17.17,441,15,25,0.0,5,0,1.0,55.84,44.375,291.5,0.0,12.8,149.5,0.0,54.0,Moderate
ENG_0025,Employee_0025,DevOps,Mid,2025-11-24,44.11,4.16,304,18,18,0.0,5,0,0.0,51.06,44.375,291.5,0.0,-0.27,12.5,0.0,15.0,Low
ENG_0025,Employee_0025,DevOps,Mid,2025-12-01,63.07,15.84,514,29,35,0.0,6,1,1.0,52.9,44.375,291.5,0.0,18.7,222.5,0.0,54.8,Moderate
ENG_0025,Employee_0025,DevOps,Mid,2025-12-08,36.15,4.15,185,15,25,1.0,4,0,0.0,50.12,44.375,291.5,0.0,-8.23,-106.5,1.0,13.0,Low
ENG_0025,Employee_0025,DevOps,Mid,2025-12-15,34.77,3.19,217,18,16,1.0,4,0,0.0,44.52,44.375,291.5,0.0,-9.61,-74.5,1.0,5.7,Low
ENG_0025,Employee_0025,DevOps,Mid,2025-12-22,43.4,3.62,246,8,34,0.0,5,0,0.0,44.35,44.375,291.5,0.0,-0.98,-45.5,0.0,6.3,Low
ENG_0025,Employee_0025,DevOps,Mid,2025-12-29,44.81,4.81,255,12,27,0.0,5,0,0.0,39.78,44.375,291.5,0.0,0.44,-36.5,0.0,8.4,Low
ENG_0025,Employee_0025,DevOps,Mid,2026-01-05,34.96,2.96,240,11,14,1.0,4,0,0.0,39.48,44.375,291.5,0.0,-9.41,-51.5,1.0,5.2,Low
ENG_0025,Employee_0025,DevOps,Mid,2026-01-12,43.2,3.5,320,15,26,0.0,5,0,0.0,41.59,44.375,291.5,0.0,-1.17,28.5,0.0,8.5,Low
ENG_0025,Employee_0025,DevOps,Mid,2026-01-19,36.94,4.94,265,14,21,1.0,4,0,0.0,39.98,44.375,291.5,0.0,-7.44,-26.5,1.0,8.6,Low
ENG_0025,Employee_0025,DevOps,Mid,2026-01-26,35.56,3.56,185,11,15,1.0,4,0,0.0,37.66,44.375,291.5,0.0,-8.81,-106.5,1.0,6.2,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-06-30,32.25,1.13,47,10,17,0.0,4,0,0.0,32.25,39.01,95.0,0.0,-6.76,-48.0,0.0,2.0,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-07-07,38.98,0.62,136,16,23,0.0,5,0,0.0,35.61,39.01,95.0,0.0,-0.03,41.0,0.0,4.5,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-07-14,50.49,10.49,190,23,25,0.0,5,0,1.0,40.57,39.01,95.0,0.0,11.48,95.0,0.0,27.8,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-07-21,48.69,8.69,161,23,28,0.0,5,0,1.0,42.6,39.01,95.0,0.0,9.68,66.0,0.0,24.3,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-07-28,38.62,0.57,49,12,25,0.0,5,0,0.0,44.19,39.01,95.0,0.0,-0.39,-46.0,0.0,6.2,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-08-04,38.27,0.0,76,12,24,0.0,5,0,0.0,44.02,39.01,95.0,0.0,-0.74,-19.0,0.0,5.0,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-08-11,39.3,0.99,102,14,28,0.0,5,0,0.0,41.22,39.01,95.0,0.0,0.29,7.0,0.0,4.5,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-08-18,39.04,0.42,88,18,20,0.0,5,0,0.0,38.81,39.01,95.0,0.0,0.03,-7.0,0.0,0.7,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-08-25,38.09,0.8,72,23,26,0.0,5,0,0.0,38.67,39.01,95.0,0.0,-0.92,-23.0,0.0,1.4,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-09-01,38.77,0.01,56,11,22,0.0,5,0,0.0,38.8,39.01,95.0,0.0,-0.24,-39.0,0.0,0.0,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-09-08,48.75,8.75,158,15,26,0.0,5,0,1.0,41.16,39.01,95.0,0.0,9.74,63.0,0.0,22.7,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-09-15,48.260000000000005,8.26,176,23,29,0.0,5,0,1.0,43.47,39.01,95.0,0.0,9.25,81.0,0.0,25.7,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-09-22,50.55,10.55,241,14,27,0.0,5,0,1.0,46.58,39.01,95.0,0.0,11.54,146.0,0.0,38.2,Moderate
ENG_0026,Employee_0026,Data Engineering,Mid,2025-09-29,37.86,0.0,88,9,15,0.0,5,0,0.0,46.36,39.01,95.0,0.0,-1.15,-7.0,0.0,7.4,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-10-06,29.39,0.37,43,5,28,1.0,4,0,0.0,41.52,39.01,95.0,0.0,-9.62,-52.0,1.0,3.2,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-10-13,41.17,1.37,141,15,32,0.0,5,0,0.0,39.74,39.01,95.0,0.0,2.16,46.0,0.0,7.0,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-10-20,38.22,0.59,103,11,35,0.0,5,0,0.0,36.66,39.01,95.0,0.0,-0.79,8.0,0.0,1.7,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-10-27,37.81,0.0,108,16,18,0.0,5,0,0.0,36.65,39.01,95.0,0.0,-1.2,13.0,0.0,1.1,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-11-03,31.85,1.01,53,6,15,1.0,4,0,0.0,37.26,39.01,95.0,0.0,-7.16,-42.0,1.0,1.8,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-11-10,40.32,1.48,69,17,27,0.0,5,0,0.0,37.05,39.01,95.0,0.0,1.31,-26.0,0.0,2.6,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-11-17,30.68,0.0,110,18,23,1.0,4,0,0.0,35.17,39.01,95.0,0.0,-8.33,15.0,1.0,1.2,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-11-24,38.9,0.33,137,13,23,0.0,5,0,0.0,35.44,39.01,95.0,0.0,-0.11,42.0,0.0,4.1,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-12-01,38.64,0.32,95,17,19,0.0,5,0,0.0,37.14,39.01,95.0,0.0,-0.37,0.0,0.0,0.6,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-12-08,47.19,7.19,169,17,31,0.0,5,0,1.0,38.85,39.01,95.0,0.0,8.18,74.0,0.0,18.7,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-12-15,47.86,7.86,173,16,22,0.0,5,0,1.0,43.15,39.01,95.0,0.0,8.85,78.0,0.0,24.4,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-12-22,40.78,1.42,85,12,24,0.0,5,0,0.0,43.62,39.01,95.0,0.0,1.77,-10.0,0.0,7.1,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2025-12-29,37.23,0.0,88,13,27,0.0,5,0,0.0,43.26,39.01,95.0,0.0,-1.78,-7.0,0.0,4.2,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2026-01-05,49.47,9.47,274,14,32,0.0,5,0,1.0,43.84,39.01,95.0,0.0,10.46,179.0,0.0,36.3,Moderate
ENG_0026,Employee_0026,Data Engineering,Mid,2026-01-12,36.78,0.0,98,24,33,0.0,5,0,0.0,41.06,39.01,95.0,0.0,-2.23,3.0,0.0,2.3,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2026-01-19,36.51,0.2,173,12,29,0.0,5,0,0.0,40.0,39.01,95.0,0.0,-2.5,78.0,0.0,7.8,Low
ENG_0026,Employee_0026,Data Engineering,Mid,2026-01-26,49.72,9.72,161,19,18,0.0,5,0,1.0,43.12,39.01,95.0,0.0,10.71,66.0,0.0,26.6,Low
ENG_0027,Employee_0027,Data Engineering,Senior,2025-06-30,33.11,1.15,133,19,27,0.0,4,0,0.0,33.11,41.61,135.0,0.0,-8.5,-2.0,0.0,2.0,Low
ENG_0027,Employee_0027,Data Engineering,Senior,2025-07-07,41.78,2.38,137,11,35,0.0,5,0,0.0,37.44,41.61,135.0,0.0,0.17,2.0,0.0,4.3,Low
ENG_0027,Employee_0027,Data Engineering,Senior,2025-07-14,55.1,15.1,311,24,19,0.0,5,0,1.0,43.33,41.61,135.0,0.0,13.49,176.0,0.0,42.8,Moderate
ENG_0027,Employee_0027,Data Engineering,Senior,2025-07-21,53.27,13.27,265,21,35,0.0,5,0,1.0,45.82,41.61,135.0,0.0,11.66,130.0,0.0,38.3,Moderate
ENG_0027,Employee_0027,Data Engineering,Senior,2025-07-28,34.230000000000004,2.23,128,14,22,1.0,4,0,0.0,46.1,41.61,135.0,0.0,-7.38,-7.0,1.0,8.4,Low
ENG_0027,Employee_0027,Data Engineering,Senior,2025-08-04,25.28,1.48,68,8,12,2.0,3,0,0.0,41.97,41.61,135.0,0.0,-16.33,-67.0,2.0,2.9,Low
ENG_0027,Employee_0027,Data Engineering,Senior,2025-08-11,41.44,1.97,114,15,27,0.0,5,0,0.0,38.56,41.61,135.0,0.0,-0.17,-21.0,0.0,3.4,Low
ENG_0027,Employee_0027,Data Engineering,Senior,2025-08-18,42.75,2.75,163,20,22,0.0,5,0,0.0,35.93,41.61,135.0,0.0,1.14,28.0,0.0,7.1,Low
ENG_0027,Employee_0027,Data Engineering,Senior,2025-08-25,43.22,3.22,125,16,27,0.0,5,0,0.0,38.17,41.61,135.0,0.0,1.61,-10.0,0.0,5.6,Low
ENG_0027,Employee_0027,Data Engineering,Senior,2025-09-01,41.35,2.12,166,20,27,0.0,5,0,0.0,42.19,41.61,135.0,0.0,-0.26,31.0,0.0,6.9,Low
ENG_0027,Employee_0027,Data Engineering,Senior,2025-09-08,52.85,12.85,185,27,25,0.0,5,0,1.0,45.04,41.61,135.0,0.0,11.24,50.0,0.0,30.1,Low
ENG_0027,Employee_0027,Data Engineering,Senior,2025-09-15,53.54,13.54,299,16,31,0.0,5,0,1.0,47.74,41.61,135.0,0.0,11.93,164.0,0.0,43.5,Moderate
ENG_0027,Employee_0027,Data Engineering,Senior,2025-09-22,53.9,13.9,355,17,28,0.0,5,0,1.0,50.41,41.61,135.0,0.0,12.29,220.0,0.0,51.5,Moderate
ENG_0027,Employee_0027,Data Engineering,Senior,2025-09-29,40.28,1.02,173,13,36,0.0,5,0,0.0,50.14,41.61,135.0,0.0,-1.33,38.0,0.0,13.5,Low
ENG_0027,Employee_0027,Data Engineering,Senior,2025-10-06,43.9,3.98,172,21,30,0.0,5,0,0.0,47.9,41.61,135.0,0.0,2.29,37.0,0.0,16.3,Low
ENG_0027,Employee_0027,Data Engineering,Senior,2025-10-13,34.07,2.07,145,13,20,1.0,4,0,0.0,43.04,41.61,135.0,0.0,-7.54,10.0,1.0,5.9,Low
ENG_0027,Employee_0027,Data Engineering,Senior,2025-10-20,43.73,3.79,153,26,29,0.0,5,0,0.0,40.5,41.61,135.0,0.0,2.12,18.0,0.0,8.1,Low
ENG_0027,Employee_0027,Data Engineering,Senior,2025-10-27,43.88,3.88,155,17,29,0.0,5,0,0.0,41.4,41.61,135.0,0.0,2.27,20.0,0.0,8.5,Low
ENG_0027,Employee_0027,Data Engineering,Senior,2025-11-03,32.82,0.93,86,14,20,1.0,4,0,0.0,38.62,41.61,135.0,0.0,-8.79,-49.0,1.0,1.6,Low
ENG_0027,Employee_0027,Data Engineering,Senior,2025-11-10,42.7,2.7,169,23,23,0.0,5,0,0.0,40.78,41.61,135.0,0.0,1.09,34.0,0.0,7.6,Low
ENG_0027,Employee_0027,Data Engineering,Senior,2025-11-17,42.77,2.77,232,21,43,0.0,5,0,0.0,40.54,41.61,135.0,0.0,1.16,97.0,0.0,12.9,Low
ENG_0027,Employee_0027,Data Engineering,Senior,2025-11-24,39.88,0.9,120,14,21,0.0,5,0,0.0,39.54,41.61,135.0,0.0,-1.73,-15.0,0.0,1.6,Low
ENG_0027,Employee_0027,Data Engineering,Senior,2025-12-01,40.58,1.32,193,20,31,0.0,5,0,0.0,41.48,41.61,135.0,0.0,-1.03,58.0,0.0,7.1,Low
ENG_0027,Employee_0027,Data Engineering,Senior,2025-12-08,53.91,13.91,291,27,32,0.0,5,0,1.0,44.28,41.61,135.0,0.0,12.3,156.0,0.0,40.0,Moderate
ENG_0027,Employee_0027,Data Engineering,Senior,2025-12-15,54.72,14.72,312,22,33,0.0,5,0,1.0,47.27,41.61,135.0,0.0,13.11,177.0,0.0,46.2,Moderate
ENG_0027,Employee_0027,Data Engineering,Senior,2025-12-22,42.54,2.54,136,18,31,0.0,5,0,0.0,47.94,41.61,135.0,0.0,0.93,1.0,0.0,10.9,Low
ENG_0027,Employee_0027,Data Engineering,Senior,2025-12-29,44.08,4.08,158,21,20,0.0,5,0,0.0,48.81,41.61,135.0,0.0,2.47,23.0,0.0,16.3,Low
ENG_0027,Employee_0027,Data Engineering,Senior,2026-01-05,53.66,13.66,306,17,24,0.0,5,0,1.0,48.75,41.61,135.0,0.0,12.05,171.0,0.0,45.3,Moderate
ENG_0027,Employee_0027,Data Engineering,Senior,2026-01-12,41.92,2.54,124,20,25,0.0,5,0,0.0,45.55,41.61,135.0,0.0,0.31,-11.0,0.0,8.4,Low
ENG_0027,Employee_0027,Data Engineering,Senior,2026-01-19,34.19,2.19,179,13,22,1.0,4,0,0.0,43.46,41.61,135.0,0.0,-7.42,44.0,1.0,9.3,Low
ENG_0027,Employee_0027,Data Engineering,Senior,2026-01-26,51.91,11.91,260,28,27,0.0,5,0,1.0,45.42,41.61,135.0,0.0,10.3,125.0,0.0,35.1,Moderate
ENG_0028,Employee_0028,Frontend,Senior,2025-06-30,46.25,14.25,489,18,30,0.0,4,0,1.0,46.25,46.34,387.0,0.0,-0.09,102.0,0.0,33.4,Low
ENG_0028,Employee_0028,Frontend,Senior,2025-07-07,57.91,17.91,609,30,27,0.0,5,0,1.0,52.08,46.34,387.0,0.0,11.57,222.0,0.0,55.6,Moderate
ENG_0028,Employee_0028,Frontend,Senior,2025-07-14,57.82,17.82,578,21,26,0.0,5,0,1.0,53.99,46.34,387.0,0.0,11.48,191.0,0.0,54.8,Moderate
ENG_0028,Employee_0028,Frontend,Senior,2025-07-21,46.43,6.43,417,20,25,0.0,5,0,0.0,52.1,46.34,387.0,0.0,0.09,30.0,0.0,19.5,Low
ENG_0028,Employee_0028,Frontend,Senior,2025-07-28,37.56,5.56,256,16,18,1.0,4,0,0.0,49.93,46.34,387.0,0.0,-8.78,-131.0,1.0,13.3,Low
ENG_0028,Employee_0028,Frontend,Senior,2025-08-04,38.71,6.71,298,20,23,1.0,4,0,0.0,45.13,46.34,387.0,0.0,-7.63,-89.0,1.0,11.7,Low
ENG_0028,Employee_0028,Frontend,Senior,2025-08-11,48.28,8.28,344,19,29,0.0,5,0,0.0,42.74,46.34,387.0,0.0,1.94,-43.0,0.0,14.5,Low
ENG_0028,Employee_0028,Frontend,Senior,2025-08-18,45.92,5.92,357,19,21,0.0,5,0,0.0,42.62,46.34,387.0,0.0,-0.42,-30.0,0.0,10.4,Low
ENG_0028,Employee_0028,Frontend,Senior,2025-08-25,47.02,7.02,320,21,27,0.0,5,0,0.0,44.98,46.34,387.0,0.0,0.68,-67.0,0.0,12.3,Low
ENG_0028,Employee_0028,Frontend,Senior,2025-09-01,46.5,6.5,343,20,28,0.0,5,0,0.0,46.93,46.34,387.0,0.0,0.16,-44.0,0.0,12.0,Low
ENG_0028,Employee_0028,Frontend,Senior,2025-09-08,28.44,4.44,222,13,23,2.0,3,0,0.0,41.97,46.34,387.0,0.0,-17.9,-165.0,2.0,7.8,Low
ENG_0028,Employee_0028,Frontend,Senior,2025-09-15,46.3,6.3,424,22,24,0.0,5,0,0.0,42.06,46.34,387.0,0.0,-0.04,37.0,0.0,14.1,Low
ENG_0028,Employee_0028,Frontend,Senior,2025-09-22,47.57,7.57,421,23,26,0.0,5,0,0.0,42.2,46.34,387.0,0.0,1.23,34.0,0.0,16.1,Low
ENG_0028,Employee_0028,Frontend,Senior,2025-09-29,60.38,20.38,611,19,32,0.0,5,0,1.0,45.67,46.34,387.0,0.0,14.04,224.0,0.0,53.7,Moderate
ENG_0028,Employee_0028,Frontend,Senior,2025-10-06,37.46,5.46,289,19,17,1.0,4,0,0.0,47.93,46.34,387.0,0.0,-8.88,-98.0,1.0,11.1,Low
ENG_0028,Employee_0028,Frontend,Senior,2025-10-13,46.61,6.61,383,25,36,0.0,5,0,0.0,48.0,46.34,387.0,0.0,0.27,-4.0,0.0,13.2,Low
ENG_0028,Employee_0028,Frontend,Senior,2025-10-20,39.59,7.59,295,17,18,1.0,4,0,0.0,46.01,46.34,387.0,0.0,-6.75,-92.0,1.0,13.3,Low
ENG_0028,Employee_0028,Frontend,Senior,2025-10-27,60.45,20.45,575,24,31,0.0,5,0,1.0,46.03,46.34,387.0,0.0,14.11,188.0,0.0,50.7,Moderate
ENG_0028,Employee_0028,Frontend,Senior,2025-11-03,58.24,18.24,567,16,19,0.0,5,0,1.0,51.22,46.34,387.0,0.0,11.9,180.0,0.0,51.8,Moderate
ENG_0028,Employee_0028,Frontend,Senior,2025-11-10,48.73,8.73,408,22,29,0.0,5,0,0.0,51.75,46.34,387.0,0.0,2.39,21.0,0.0,22.4,Low
ENG_0028,Employee_0028,Frontend,Senior,2025-11-17,46.3,6.3,320,10,33,0.0,5,0,0.0,53.43,46.34,387.0,0.0,-0.04,-67.0,0.0,18.1,Low
ENG_0028,Employee_0028,Frontend,Senior,2025-11-24,59.24,19.24,598,21,28,0.0,5,0,1.0,53.13,46.34,387.0,0.0,12.9,211.0,0.0,58.0,Moderate
ENG_0028,Employee_0028,Frontend,Senior,2025-12-01,49.39,9.39,393,23,17,0.0,5,0,0.0,50.92,46.34,387.0,0.0,3.05,6.0,0.0,21.5,Low
ENG_0028,Employee_0028,Frontend,Senior,2025-12-08,57.900000000000006,17.9,560,25,22,0.0,5,0,1.0,53.21,46.34,387.0,0.0,11.56,173.0,0.0,52.6,Moderate
ENG_0028,Employee_0028,Frontend,Senior,2025-12-15,46.57,6.57,383,25,32,0.0,5,0,0.0,53.28,46.34,387.0,0.0,0.23,-4.0,0.0,18.4,Low
ENG_0028,Employee_0028,Frontend,Senior,2025-12-22,48.85,8.85,381,23,27,0.0,5,0,0.0,50.68,46.34,387.0,0.0,2.51,-6.0,0.0,19.8,Low
ENG_0028,Employee_0028,Frontend,Senior,2025-12-29,37.83,5.83,305,12,13,1.0,4,0,0.0,47.79,46.34,387.0,0.0,-8.51,-82.0,1.0,11.7,Low
ENG_0028,Employee_0028,Frontend,Senior,2026-01-05,47.63,7.63,390,11,24,0.0,5,0,0.0,45.22,46.34,387.0,0.0,1.29,3.0,0.0,13.6,Low
ENG_0028,Employee_0028,Frontend,Senior,2026-01-12,58.1,18.1,582,24,27,0.0,5,0,1.0,48.1,46.34,387.0,0.0,11.76,195.0,0.0,49.7,Moderate
ENG_0028,Employee_0028,Frontend,Senior,2026-01-19,48.0,8.0,386,17,25,0.0,5,0,0.0,47.89,46.34,387.0,0.0,1.66,-1.0,0.0,15.5,Low
ENG_0028,Employee_0028,Frontend,Senior,2026-01-26,45.51,5.51,345,26,31,0.0,5,0,0.0,49.81,46.34,387.0,0.0,-0.83,-42.0,0.0,13.1,Low
ENG_0029,Employee_0029,Security Engineering,Senior,2025-06-30,28.47,4.47,97,12,20,1.0,3,0,0.0,28.47,47.5,136.0,0.0,-19.03,-39.0,1.0,7.8,Low
ENG_0029,Employee_0029,Security Engineering,Senior,2025-07-07,36.39,4.39,118,18,14,1.0,4,0,0.0,32.43,47.5,136.0,0.0,-11.11,-18.0,1.0,7.7,Low
ENG_0029,Employee_0029,Security Engineering,Senior,2025-07-14,56.97,16.97,210,30,22,0.0,5,0,1.0,40.61,47.5,136.0,0.0,9.47,74.0,0.0,35.9,Moderate
ENG_0029,Employee_0029,Security Engineering,Senior,2025-07-21,48.12,8.12,149,21,19,0.0,5,0,0.0,42.49,47.5,136.0,0.0,0.62,13.0,0.0,15.3,Low
ENG_0029,Employee_0029,Security Engineering,Senior,2025-07-28,47.900000000000006,7.9,195,25,26,0.0,5,0,0.0,47.34,47.5,136.0,0.0,0.4,59.0,0.0,18.7,Low
ENG_0029,Employee_0029,Security Engineering,Senior,2025-08-04,47.1,7.1,123,27,30,0.0,5,0,0.0,50.02,47.5,136.0,0.0,-0.4,-13.0,0.0,14.9,Low
ENG_0029,Employee_0029,Security Engineering,Senior,2025-08-11,59.620000000000005,19.62,278,23,24,0.0,5,0,1.0,50.68,47.5,136.0,0.0,12.12,142.0,0.0,49.3,Moderate
ENG_0029,Employee_0029,Security Engineering,Senior,2025-08-18,45.71,5.71,106,20,21,0.0,5,0,0.0,50.08,47.5,136.0,0.0,-1.79,-30.0,0.0,12.6,Low
ENG_0029,Employee_0029,Security Engineering,Senior,2025-08-25,46.1,6.1,213,29,22,0.0,5,0,0.0,49.63,47.5,136.0,0.0,-1.4,77.0,0.0,19.2,Low
